id,file,line,owner,tag,label_hint,source
"C00554","golden/crm.html","7146","consentBadges","button","연락처·동의 저장","<button class=""dact pri"" onclick=""saveQuickContact()"">"
"C00555","golden/crm.html","7202","openRelationshipMessage","button","","<button class=""rm-template '+(i===idx?'on':'')+'"" onclick=""relationshipPick('+i+')"">"
"C00556","golden/crm.html","7202","openRelationshipMessage","textarea","","<textarea id=""rm-body"" oninput=""this.dataset.edited=\'1\';renderRelationshipMessage()"">"
"C00557","golden/crm.html","7202","openRelationshipMessage","button","💬 카카오","<button id=""rm-ch-kakao"" onclick=""relationshipSwitchChannel(\'kakao\')"">"
"C00558","golden/crm.html","7202","openRelationshipMessage","button","✉ 문자","<button id=""rm-ch-sms"" onclick=""relationshipSwitchChannel(\'sms\')"">"
"C00559","golden/crm.html","7202","openRelationshipMessage","input"," 지금 확인","<input type=""radio"" name=""rm-mode"" '+(REL_MSG.mode==='now'?'checked':'')+' onchange=""relationshipModeChanged(\'now\')"">"
"C00560","golden/crm.html","7202","openRelationshipMessage","input"," 예약 알림","<input type=""radio"" name=""rm-mode"" '+(REL_MSG.mode==='schedule'?'checked':'')+' onchange=""relationshipModeChanged(\'schedule\')"">"
"C00561","golden/crm.html","7202","openRelationshipMessage","input","","<input id=""rm-schedule-at"" type=""datetime-local"" value=""'+escAttr(REL_MSG.scheduleAt)+'"" min=""'+escAttr(relationshipDefaultSchedule())+'"" onchange=""relationshipScheduleChanged()"">"
"C00562","golden/crm.html","7202","openRelationshipMessage","input"," 이 안내는 고객이 요청한 자료·일정 안내 또는 현재 계약 이행에 필요한 정보이며 광고·권유 내용을 섞지 않았습니다.","<input id=""rm-info-confirm"" type=""checkbox"" onchange=""renderRelationshipMessage()"">"
"C00563","golden/crm.html","7202","openRelationshipMessage","input"," 발송 완료 확인 후 다음 확인을 ","<input id=""rm-next"" type=""checkbox"" checked>"
"C00564","golden/crm.html","7202","openRelationshipMessage","select","","<select id=""rm-next-days"">"
"C00565","golden/crm.html","7202","openRelationshipMessage","button","취소","<button class=""dact"" onclick=""closeKakaoModal()"">"
"C00566","golden/crm.html","7202","openRelationshipMessage","button","문구 복사","<button class=""dact"" onclick=""relationshipCopy()"">"
"C00567","golden/crm.html","7202","openRelationshipMessage","button","'+(channel==='sms'?'문자 앱에서 확인':'카카오 1:1에서 확인')+'","<button class=""dact pri"" id=""rm-go"" onclick=""relationshipChannelHandoff()"">"
"C00568","golden/crm.html","7202","openRelationshipMessage","button","실제 발송 완료","<button class=""dact pri"" onclick=""relationshipConfirm(\'sent\')"">"
"C00569","golden/crm.html","7202","openRelationshipMessage","button","발송 실패","<button class=""dact warn"" onclick=""relationshipConfirm(\'failed\')"">"
"C00570","golden/crm.html","7202","openRelationshipMessage","button","발송 안 함","<button class=""dact"" onclick=""relationshipConfirm(\'cancelled\')"">"
"C00571","golden/crm.html","7233","execGuideHTML","button","","<button class=""exec-guide-item '+(st[i]?'on':'')+'"" onclick=""toggleExecGuide('+i+')"">"
"C00572","golden/crm.html","7239","execRelationBadges","button","＋ 연락처 추가","<button class=""dact pri"" onclick=""openQuickContact(\'new\')"">"
"C00573","golden/crm.html","7239","execRelationBadges","button","문자","<button onclick=""openRelationshipMessage(\'sms\',\''+k+'\')"">"
"C00574","golden/crm.html","7239","execRelationBadges","button","카카오","<button onclick=""openRelationshipMessage(\'kakao\',\''+k+'\')"">"
"C00575","golden/crm.html","7239","execRelationBadges","button","관계·설정","<button onclick=""openQuickContact(\'edit\',\''+k+'\')"">"
"C00576","golden/crm.html","7241","execRelationBadges","select","'+['의사결정자','핵심담당자','실무자','영향자','정보제공자'].map(function(x){return '","<select id=""qc-decision-role"">"
"C00577","golden/crm.html","7241","execRelationBadges","select","'+['우호적','중립','부정적','미확인'].map(function(x){return '","<select id=""qc-relation-tone"">"
"C00578","golden/crm.html","7246","execQuotePanel","button","＋ 새 버전","<button class=""dact pri"" onclick=""openExecQuoteForm()"">"
"C00579","golden/crm.html","7247","openExecQuoteForm","input","","<input id=""exec-qv-amt"" type=""number"" min=""0"" step=""10000"" value=""'+(last||'')+'"">"
"C00580","golden/crm.html","7247","openExecQuoteForm","input","","<input id=""exec-qv-reason"" placeholder=""예: 공사 범위 조정"">"
"C00581","golden/crm.html","7247","openExecQuoteForm","button","취소","<button class=""dact"" onclick=""this.closest(\'.exec-inline-form\').remove()"">"
"C00582","golden/crm.html","7247","openExecQuoteForm","button","새 견적 저장","<button class=""dact pri"" onclick=""saveExecQuoteVersion()"">"
"C00583","golden/crm.html","7264","execAskModal","input","","<input id=""execAskInput"" placeholder=""예: 이필선 담당 중 30일 넘게 연락 안 한 곳"" onkeydown=""if(event.key===\'Enter\')runExecAsk()"">"
"C00584","golden/crm.html","7264","execAskModal","button","찾기","<button onclick=""runExecAsk()"">"
"C00585","golden/crm.html","7264","execAskModal","button","오늘 전화","<button onclick=""execAskExample(\'내가 오늘 전화해야 하는 곳\')"">"
"C00586","golden/crm.html","7264","execAskModal","button","30일 미접촉","<button onclick=""execAskExample(\'이필선 담당 중 30일 넘게 연락 안 한 곳\')"">"
"C00587","golden/crm.html","7264","execAskModal","button","이번 주 방문","<button onclick=""execAskExample(\'이번 주 방문 예정 현장\')"">"
"C00588","golden/crm.html","7264","execAskModal","button","1억·Next 없음","<button onclick=""execAskExample(\'견적 1억 이상인데 다음 행동 없는 곳\')"">"
"C00589","golden/crm.html","7264","execAskModal","button","기술자문 전환","<button onclick=""execAskExample(\'기술자문으로 전환된 현장\')"">"
"C00590","golden/crm.html","7264","execAskModal","button","닫기","<button onclick=""closeExecAsk()"">"
"C00591","golden/crm.html","7268","runExecAsk","button","","<button class=""exec-ask-row"" onclick=""openExecAskResult('+i+')"">"
"C00592","golden/crm.html","7280","execAttachPanel","button","📷 사진 추가","<button onclick=""openExecAttachPicker(\'photo\')"">"
"C00593","golden/crm.html","7280","execAttachPanel","button","📎 자료 추가","<button onclick=""openExecAttachPicker(\'file\')"">"
"C00594","golden/crm.html","7280","execAttachPanel","button","'+(all?'최근 8개만':'전체보기')+'","<button onclick=""toggleExecAttachmentGallery()"">"
"C00595","golden/crm.html","7282","installExecAttachInputs","input","","<input id=""exec-attach-photo"" type=""file"" accept=""image/*"" multiple>"
"C00596","golden/crm.html","7282","installExecAttachInputs","input","';document.body.appendChild(box);document.getElementById('exec-attach-photo').on","<input id=""exec-attach-file"" type=""file"" accept=""image/*,.pdf,.doc,.docx,.xls,.xlsx,.ppt,.pptx"" multiple>"
"C00597","golden/crm.html","7286","renderExecAttachForm","select","'+EXEC_ATTACH_CATEGORIES.map(function(x){return '","<select id=""exec-attach-category"">"
"C00598","golden/crm.html","7286","renderExecAttachForm","button","=0?'on':'')+'"" data-tag=""'+esc(x)+'"" onclick=""toggleExecAttachTag(this.dataset.t","<button class=""'+(EXEC_ATTACH_TAGS.indexOf(x)>"
"C00599","golden/crm.html","7286","renderExecAttachForm","textarea","'+esc(memo)+'","<textarea id=""exec-attach-memo"" rows=""2"" placeholder=""예: 배수로 주변 들뜸 확인"">"
"C00600","golden/crm.html","7286","renderExecAttachForm","button","취소","<button class=""dact"" onclick=""EXEC_ATTACH_FILES=[];renderDetail()"">"
"C00601","golden/crm.html","7286","renderExecAttachForm","button","'+EXEC_ATTACH_FILES.length+'개 파일 등록","<button class=""dact pri"" id=""exec-attach-save"" onclick=""saveExecAttachments()"">"
"C00602","golden/crm.html","7291","saveExecAttachments","EXEC_ATTACH_FILES","'+(d.favorite?'★ 즐겨찾기':'☆ 즐겨찾기')+'","<EXEC_ATTACH_FILES.length;i++)rows.push(FIELD_DEMO?demoExecAttachment(d,EXEC_ATTACH_FILES[i],cat,tags,memo):await uploadExecAttachment(d,EXEC_ATTACH_FILES[i],cat,tags,memo));p.attachments=d.attachments=(execAttachments(d)||[]).concat(rows);var note=(EXEC_ATTACH_KIND==='photo'?'현장사진 ':'자료 ')+rows.length+'개 등록 · '+cat+(tags.length?' · '+tags.join(', '):'');if(FIELD_DEMO){p.activities=p.activities||d.activities||[];p.activities.push({type:'파일첨부',note:note,result:memo,at:isoNow(),actor:(ME&&ME.name)||repN(d.assignee)});d.activities=p.activities}else{var row=logActivity('파일첨부',note,memo,isoNow());pushWrite('activity',{opportunity_id:d.id,type:'파일첨부',note:note,result:memo,occurred_at:row.at})}saveLocal();execTouch(d,'work',true);EXEC_ATTACH_FILES=[];EXEC_ATTACH_TAGS=[];renderDetail();detailTabFocus('현장·견적');showDetailErr(rows.length+'개 파일을 현장 이력에 등록했습니다.',true)}catch(e){btn.disabled=false;btn."
"C00603","golden/crm.html","7319","execGuideHTML","button","","<button class=""exec-guide-item '+(on?'on ':'')+(x.auto?'auto ':'')+(x.required?'required':'')+'"" onclick=""toggleExecGuide('+i+')"">"
"C00604","golden/crm.html","7327","execAskModal","input","","<input id=""execAskInput"" placeholder=""예: 이필선 담당 중 30일 넘게 연락 안 한 곳"" onkeydown=""if(event.key===\'Enter\')runExecAsk()"">"
"C00605","golden/crm.html","7327","execAskModal","button","찾기","<button onclick=""runExecAsk()"">"
"C00606","golden/crm.html","7327","execAskModal","button","오늘 전화","<button onclick=""execAskExample(\'내가 오늘 전화해야 하는 곳\')"">"
"C00607","golden/crm.html","7327","execAskModal","button","30일 미접촉","<button onclick=""execAskExample(\'이필선 담당 중 30일 넘게 연락 안 한 곳\')"">"
"C00608","golden/crm.html","7327","execAskModal","button","1억·Next 없음","<button onclick=""execAskExample(\'견적 1억 이상인데 다음 행동 없는 곳\')"">"
"C00609","golden/crm.html","7327","execAskModal","button","소장 번호 없음","<button onclick=""execAskExample(\'관리소장 휴대폰이 없는 현장\')"">"
"C00610","golden/crm.html","7327","execAskModal","button","견적 후 정체","<button onclick=""execAskExample(\'이번 달 견적 보냈는데 아직 경쟁단계로 안 간 곳\')"">"
"C00611","golden/crm.html","7327","execAskModal","button","닫기","<button onclick=""closeExecAsk()"">"
"C00612","golden/crm.html","7328","runExecAsk","button","","<button class=""exec-ask-row"" onclick=""openExecAskResult('+i+')"">"
"C00613","golden/crm.html","7367","relV8HTML","button","'+esc(i.nba)+'","<button class=""primary"" onclick=""relV8Action(\''+send+'\')"">"
"C00614","golden/crm.html","7367","relV8HTML","button","30일 접촉 보류","<button onclick=""relV8Action(\'hold\')"">"
"C00615","golden/crm.html","7379","relV8PurposeChanged","select","'+REL_PURPOSES.map(function(x){return '","<select id=""rm-purpose"" onchange=""relV8PurposeChanged()"">"
"C00616","golden/crm.html","7461","inqCtlRows","button","'+(BICON[b]?BICON[b][0]+' ':'')+esc(b)+' ","<button class=""'+(G.brand===b?'on':'')+'"" data-b=""'+escAttr(b)+'"" onclick=""G.brand=this.dataset.b;G.inqSelKey=null;paint()"">"
"C00617","golden/crm.html","7468","inqCtlCounts","button","'+t+' ","<button class=""'+(G.inqBucket===t?'on ':'')+(t==='휴지통'?'trash ':t===INQ_TECH_REVIEW_TAB?'tech-review ':'')+'"" data-t=""'+t+'"" onclick=""inqCtlSetTab(this.dataset.t)"">"
"C00618","golden/crm.html","7469","inqCtlCounts","button","'+x[1]+'","<button class=""'+(v===x[0]?'on':'')+'"" data-v=""'+x[0]+'"" onclick=""inqCtlSetView(this.dataset.v)"">"
"C00619","golden/crm.html","7471","inqCtlCounts","button","필터 해제","<button class=""act"" onclick=""clearBriefInquiry()"">"
"C00620","golden/crm.html","7471","inqCtlCounts","button","필터 해제","<button class=""act"" onclick=""clearInquiryIssue()"">"
"C00621","golden/crm.html","7475","inqTechReview","button","'+(d?'영업기회 열기':'분류 검토')+'","<button class=""'+(d?'':'primary')+'"" data-i=""'+i+'"" onclick=""inqTechReviewAction(Number(this.dataset.i))"">"
"C00622","golden/crm.html","7476","inqTechReviewAction","select","'+opts+'","<select id=""inq-tech-brand"">"
"C00623","golden/crm.html","7476","inqTechReviewAction","button","","<button onclick=""inqTechReclassify()"">"
"C00624","golden/crm.html","7476","inqTechReviewAction","button","","<button class=""primary"" onclick=""inqTechPromote()"">"
"C00625","golden/crm.html","7476","inqTechReviewAction","button","취소","<button onclick=""closeInquiryControlModal()"">"
"C00626","golden/crm.html","7484","inqCtlConsole","button","","<button class=""'+(x[2]||'')+'"" onclick=""inqCtlSetTab(\''+x[0]+'\')"">"
"C00627","golden/crm.html","7486","inqCtlConsole","div","","<div class=""inq-ctl-row '+(late||!assigned?'attn':'')+'"" onclick=""inqCtlOpenSingle(this.dataset.k)"" data-k=""'+escAttr(k)+'"">"
"C00628","golden/crm.html","7486","inqCtlConsole","span","","<span onclick=""event.stopPropagation()"">"
"C00629","golden/crm.html","7486","inqCtlConsole","input","","<input type=""checkbox"" data-k=""'+escAttr(k)+'"" '+(INQ_SEL[k]?'checked':'')+' onclick=""inqTick(this.dataset.k,this.checked)"">"
"C00630","golden/crm.html","7486","inqCtlConsole","span","","<span onclick=""event.stopPropagation()"">"
"C00631","golden/crm.html","7486","inqCtlConsole","button","⋯","<button class=""inq-ctl-more"" data-k=""'+escAttr(k)+'"" onclick=""inqCtlOpenMenu(this.dataset.k)"" aria-label=""문의 처리 메뉴"">"
"C00632","golden/crm.html","7487","inqCtlConsole","input","","<input type=""checkbox"" '+(allChecked?'checked':'')+' onclick=""inqCtlTickAll(this.checked)"">"
"C00633","golden/crm.html","7487","inqCtlConsole","button","담당자 배정","<button class=""primary"" onclick=""inqCtlOpenAssign(\'assign\')"">"
"C00634","golden/crm.html","7487","inqCtlConsole","button","재배정","<button onclick=""inqCtlOpenAssign(\'reassign\')"">"
"C00635","golden/crm.html","7487","inqCtlConsole","button","미배정 회수","<button onclick=""inqCtlOpenReason(\'unassign\')"">"
"C00636","golden/crm.html","7487","inqCtlConsole","button","보류","<button onclick=""inqCtlOpenReason(\'hold\')"">"
"C00637","golden/crm.html","7487","inqCtlConsole","button","휴지통","<button class=""danger"" onclick=""inqCtlOpenTrash()"">"
"C00638","golden/crm.html","7497","inqCtlAssignGroup","button","","<button class=""inq-ctl-rep '+(s.score===min&&p.role!=='branch_pool'?'recommended':'')+'"" data-r=""'+escAttr(s.rep)+'"" onclick=""inqCtlChooseRep(this.dataset.r)"">"
"C00639","golden/crm.html","7498","inqCtlOpenAssign","button","","<button class=""inq-branch-handoff"" onclick=""inqCtlOpenBranchHandoffConfirm()"">"
"C00640","golden/crm.html","7498","inqCtlOpenAssign","input","","<input id=""inq-ctl-reason"" '+(reassign?'required ':'')+'oninput=""inqCtlUpdateAssignConfirm()"" placeholder=""예: 지역·공종·현재 업무량 기준"">"
"C00641","golden/crm.html","7498","inqCtlOpenAssign","button","취소","<button onclick=""closeInquiryControlModal()"">"
"C00642","golden/crm.html","7498","inqCtlOpenAssign","button","'+(reassign?'본사 담당자 재배정':'본사 담당자 배정')+'","<button class=""primary"" id=""inq-ctl-confirm"" disabled onclick=""inqCtlConfirmAssign()"">"
"C00643","golden/crm.html","7499","inqCtlOpenBranchHandoffConfirm","input","","<input id=""inq-ctl-reason"" '+(M.reassign?'required ':'')+' placeholder=""예: 경남 권역 문의 지사 인계"">"
"C00644","golden/crm.html","7499","inqCtlOpenBranchHandoffConfirm","button","취소","<button onclick=""closeInquiryControlModal()"">"
"C00645","golden/crm.html","7499","inqCtlOpenBranchHandoffConfirm","button","경남지사 인계","<button class=""primary"" onclick=""inqCtlConfirmBranchHandoff()"">"
"C00646","golden/crm.html","7505","inqCtlOpenReason","textarea","","<textarea id=""inq-ctl-reason"" placeholder=""예: 고객 요청으로 다음 달 재검토"">"
"C00647","golden/crm.html","7505","inqCtlOpenReason","button","취소","<button onclick=""closeInquiryControlModal()"">"
"C00648","golden/crm.html","7505","inqCtlOpenReason","button","'+(hold?'보류 처리':'미배정 회수')+'","<button class=""primary"" onclick=""inqCtlConfirmReason()"">"
"C00649","golden/crm.html","7507","inqCtlOpenTrash","select","'+INQ_DELETE_REASONS.map(function(x){return '","<select id=""inq-ctl-delete-reason"">"
